12-2003,I,Brisbane,Seoul,Korean Air,SEL-BNE,Korea,NE Asia,Korea,NE Asia,0,10,3830
12-2003,I,Brisbane,Singapore,Emirates,DXB-SIN-BNE-AKL,Singapore,SE Asia,United Arab Emirates,Middle East,0,31,11412
12-2003,I,Brisbane,Singapore,Qantas Airways,SIN-BNE,Singapore,SE Asia,Singapore,SE Asia,0,22,9316
12-2003,I,Brisbane,Singapore,Qantas Airways,SIN-BNE-SYD,Singapore,SE Asia,Singapore,SE Asia,0,9,3700
12-2003,I,Brisbane,Singapore,Singapore Airlines,SIN-BNE,Singapore,SE Asia,Singapore,SE Asia,0,67,21641
12-2003,I,Brisbane,Taipei,China Airlines,TPE-BNE,Taiwan,NE Asia,Taiwan,NE Asia,0,9,2385
12-2003,I,Brisbane,Taipei,Eva Air,TPE-BNE,Taiwan,NE Asia,Taiwan,NE Asia,0,13,2938
12-2003,I,Brisbane,Tokyo,Japan Airlines,TYO-BNE,Japan,NE Asia,Japan,NE Asia,0,31,13345
12-2003,I,Brisbane,Tokyo,Qantas Airways,TYO-CNS-BNE,Japan,NE Asia,Japan,NE Asia,1,31,7097
12-2003,I,Brisbane,Wellington,Freedom Air International,WLG-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,25,3272
12-2003,I,Brisbane,Wellington,Qantas Airways,WLG-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,13,1560
12-2003,I,Cairns,Auckland,Air New Zealand,AKL-CNS,New Zealand,New Zealand,New Zealand,New Zealand,0,9,2070
12-2003,I,Cairns,Fukuoka,Australian Airlines,FUK-CNS,Japan,NE Asia,Japan,NE Asia,0,13,3395
12-2003,I,Cairns,Guam,Continental Micronesia,GUM-CNS,Guam,Islands,Guam,Islands,0,13,2002
12-2003,I,Cairns,Hong Kong,Australian Airlines,HKG-CNS,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,13,3478
12-2003,I,Cairns,Hong Kong,Cathay Pacific Airways,HKG-BNE-CNS,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,9,2799
12-2003,I,Cairns,Hong Kong,Cathay Pacific Airways,HKG-CNS-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,8,2488
12-2003,I,Cairns,Kota Kinabalu,Australian Airlines,BKI-SIN-CNS,Malaysia,SE Asia,Malaysia,SE Asia,1,7,1824
12-2003,I,Cairns,Nagoya,Australian Airlines,NGO-CNS,Japan,NE Asia,Japan,NE Asia,0,7,1894
12-2003,I,Cairns,Nagoya,Australian Airlines,NGO-CNS-SYD,Japan,NE Asia,Japan,NE Asia,0,24,6498
12-2003,I,Cairns,Osaka,Australian Airlines,OSA-CNS-OOL,Japan,NE Asia,Japan,NE Asia,0,31,8399
12-2003,I,Cairns,Port Moresby,Air Niugini,POM-CNS,Papua New Guinea,Islands,Papua New Guinea,Islands,0,45,3318
12-2003,I,Cairns,Singapore,Australian Airlines,BKI-SIN-CNS,Singapore,SE Asia,Malaysia,SE Asia,0,7,1895
12-2003,I,Cairns,Singapore,Australian Airlines,SIN-CNS,Singapore,SE Asia,Singapore,SE Asia,0,5,1352
12-2003,I,Cairns,Tokyo,Qantas Airways,TYO-CNS,Japan,NE Asia,Japan,NE Asia,0,1,229
12-2003,I,Cairns,Tokyo,Qantas Airways,TYO-CNS-BNE,Japan,NE Asia,Japan,NE Asia,0,31,7097
12-2003,I,Cairns,Tokyo,Qantas Airways,TYO-CNS-SYD,Japan,NE Asia,Japan,NE Asia,0,31,7096
12-2003,I,Christmas Island,Jakarta,Merpati Nusantara Airlines,JKT-XCH,Indonesia,SE Asia,Indonesia,SE Asia,0,4,400
12-2003,I,Darwin,Bandar Seri Begawan,Royal Brunei Airlines,BWN-DRW,Brunei,SE Asia,Brunei,SE Asia,0,15,1978
12-2003,I,Darwin,Denpasar,Garuda Indonesia,DPS-DRW,Indonesia,SE Asia,Indonesia,SE Asia,0,8,1072
12-2003,I,Darwin,Denpasar,Qantas Airways,DPS-DRW,Indonesia,SE Asia,Indonesia,SE Asia,0,8,1144
12-2003,I,Darwin,Singapore,Qantas Airways,SIN-DRW-ADL,Singapore,SE Asia,Singapore,SE Asia,0,9,2045
12-2003,I,Darwin,Singapore,Qantas Airways,SIN-DRW-ADL-SYD,Singapore,SE Asia,Singapore,SE Asia,0,4,908
12-2003,I,Gold Coast,Auckland,Freedom Air International,AKL-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,26,3410
12-2003,I,Gold Coast,Christchurch,Freedom Air International,CHC-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,9,1278
12-2003,I,Gold Coast,Dunedin,Freedom Air International,DUD-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,1,136
12-2003,I,Gold Coast,Hamilton,Freedom Air International,HLZ-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,6,816
12-2003,I,Gold Coast,Osaka,Australian Airlines,OSA-CNS-OOL,Japan,NE Asia,Japan,NE Asia,1,31,8353
12-2003,I,Melbourne,Auckland,Air New Zealand,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,81,15126
12-2003,I,Melbourne,Auckland,Emirates,AKL-MEL-SIN-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,31,11703
12-2003,I,Melbourne,Auckland,Qantas Airways,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,62,14541
12-2003,I,Melbourne,Bangkok,Qantas Airways,LON-BKK-SYD-MEL,Thailand,SE Asia,UK,Europe,1,7,2692
12-2003,I,Melbourne,Bangkok,Thai Airways International,BKK-MEL,Thailand,SE Asia,Thailand,SE Asia,0,22,6270
12-2003,I,Melbourne,Bangkok,Thai Airways International,BKK-SYD-MEL,Thailand,SE Asia,Thailand,SE Asia,1,31,12555
12-2003,I,Melbourne,Beijing,Air China,BJS-CAN-MEL-SYD,China,NE Asia,China,NE Asia,1,9,3285
12-2003,I,Melbourne,Beijing,Air China,BJS-SHA-MEL-SYD,China,NE Asia,China,NE Asia,1,10,3394
12-2003,I,Melbourne,Christchurch,Air New Zealand,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,44,5330
12-2003,I,Melbourne,Christchurch,Qantas Airways,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,28,3919
12-2003,I,Melbourne,Denpasar,Air Paradise International,DPS-MEL-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,9,2493
12-2003,I,Melbourne,Denpasar,Air Paradise International,DPS-SYD-MEL,Indonesia,SE Asia,Indonesia,SE Asia,1,9,2493
12-2003,I,Melbourne,Denpasar,Australian Airlines,DPS-MEL-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,8,2105
12-2003,I,Melbourne,Denpasar,Garuda Indonesia,DPS-ADL-MEL,Indonesia,SE Asia,Indonesia,SE Asia,1,9,2637
12-2003,I,Melbourne,Denpasar,Garuda Indonesia,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,4,1172
12-2003,I,Melbourne,Dubai,Emirates,DXB-SIN-MEL-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,11703
12-2003,I,Melbourne,Dunedin,Freedom Air International,DUD-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,11,1509
12-2003,I,Melbourne,Guangzhou,Air China,BJS-CAN-MEL-SYD,China,NE Asia,China,NE Asia,0,9,3285
12-2003,I,Melbourne,Guangzhou,China Southern Airlines,CAN-MEL-SYD,China,NE Asia,China,NE Asia,0,9,2583
12-2003,I,Melbourne,Hamilton,Freedom Air International,HLZ-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,13,1716
12-2003,I,Melbourne,Hanoi,Vietnam Airlines,HAN-SGN-MEL,Vietnam,SE Asia,Vietnam,SE Asia,1,13,3738
12-2003,I,Melbourne,Ho Chi Minh City,Vietnam Airlines,HAN-SGN-MEL,Vietnam,SE Asia,Vietnam,SE Asia,0,13,3738
12-2003,I,Melbourne,Hong Kong,Cathay Pacific Airways,HKG-ADL-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,9,2259
12-2003,I,Melbourne,Hong Kong,Cathay Pacific Airways,HKG-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,48,12040
12-2003,I,Melbourne,Hong Kong,Qantas Airways,HKG-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,17,3861
12-2003,I,Melbourne,Hong Kong,Qantas Airways,HKG-MEL-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,5,1137
12-2003,I,Melbourne,Hong Kong,Qantas Airways,HKG-SYD-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,31,6915
12-2003,I,Melbourne,Kuala Lumpur,Lauda Air,VIE-KUL-MEL,Malaysia,SE Asia,Austria,Europe,0,8,2752
12-2003,I,Melbourne,Kuala Lumpur,Malaysia Airlines,KUL-MEL,Malaysia,SE Asia,Malaysia,SE Asia,0,62,17112
12-2003,I,Melbourne,London,British Airways,LON-SIN-MEL,UK,Europe,UK,Europe,1,31,10881
12-2003,I,Melbourne,London,Qantas Airways,LON-BKK-SYD-MEL,UK,Europe,UK,Europe,2,7,2692
12-2003,I,Melbourne,London,Qantas Airways,LON-SIN-MEL,UK,Europe,UK,Europe,1,14,5499
12-2003,I,Melbourne,London,Qantas Airways,LON-SIN-MEL-SYD,UK,Europe,UK,Europe,1,17,6676
12-2003,I,Melbourne,Los Angeles,Qantas Airways,LAX-MEL,USA,N America,USA,N America,0,31,11098
12-2003,I,Melbourne,Los Angeles,United Airlines,NYC-LAX-SYD-MEL,USA,N America,USA,N America,1,30,10410
12-2003,I,Melbourne,Manila,Philippine Airlines,MNL-MEL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,13,3926
12-2003,I,Melbourne,Mauritius,Air Mauritius,MRU-MEL,Mauritius,Africa,Mauritius,Africa,0,4,1176
12-2003,I,Melbourne,Mauritius,Air Mauritius,MRU-PER-MEL,Mauritius,Africa,Mauritius,Africa,1,1,294
12-2003,I,Melbourne,Nadi,Fiji Airways,NAN-MEL,Fiji,Islands,Fiji,Islands,0,16,4598
12-2003,I,Melbourne,Nauru,Our Airline,INU-(HIR)-BNE-MEL,Nauru,Islands,Nauru,Islands,2,1,110
12-2003,I,Melbourne,Nauru,Our Airline,INU-BNE-MEL,Nauru,Islands,Nauru,Islands,1,3,330
12-2003,I,Melbourne,New York,United Airlines,NYC-LAX-SYD-MEL,USA,N America,USA,N America,2,30,10410
12-2003,I,Melbourne,Palmerston,Freedom Air International,PMR-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,10,1312
12-2003,I,Melbourne,Shanghai,Air China,BJS-SHA-MEL-SYD,China,NE Asia,China,NE Asia,0,10,3394
12-2003,I,Melbourne,Shanghai,China Eastern Airlines,SHA-MEL-SYD,China,NE Asia,China,NE Asia,0,5,1470
12-2003,I,Melbourne,Singapore,British Airways,LON-SIN-MEL,Singapore,SE Asia,UK,Europe,0,31,10881
12-2003,I,Melbourne,Singapore,Emirates,DXB-SIN-MEL-AKL,Singapore,SE Asia,United Arab Emirates,Middle East,0,31,11703
12-2003,I,Melbourne,Singapore,Qantas Airways,LON-SIN-MEL,Singapore,SE Asia,UK,Europe,0,14,5499
12-2003,I,Melbourne,Singapore,Qantas Airways,LON-SIN-MEL-SYD,Singapore,SE Asia,UK,Europe,0,17,6678
12-2003,I,Melbourne,Singapore,Singapore Airlines,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,70,24841
12-2003,I,Melbourne,Tokyo,Qantas Airways,TYO-MEL,Japan,NE Asia,Japan,NE Asia,0,30,6811
12-2003,I,Melbourne,Vienna,Lauda Air,VIE-KUL-MEL,Austria,Europe,Austria,Europe,1,8,2752
12-2003,I,Melbourne,Wellington,Air New Zealand,WLG-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,3532
12-2003,I,Melbourne,Wellington,Qantas Airways,WLG-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,22,2552
12-2003,I,Norfolk Island,Auckland,Air New Zealand,AKL-NLK,New Zealand,New Zealand,New Zealand,New Zealand,0,9,1224
12-2003,I,Perth,Auckland,Air New Zealand,AKL-PER,New Zealand,New Zealand,New Zealand,New Zealand,0,18,4144
12-2003,I,Perth,Bandar Seri Begawan,Royal Brunei Airlines,BWN-PER,Brunei,SE Asia,Brunei,SE Asia,0,14,2772
12-2003,I,Perth,Bangkok,Thai Airways International,BKK-PER,Thailand,SE Asia,Thailand,SE Asia,0,18,5490
12-2003,I,Perth,Denpasar,Air Paradise International,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,25,4600
12-2003,I,Perth,Denpasar,Garuda Indonesia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,32,4924
12-2003,I,Perth,Denpasar,Qantas Airways,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,9,1221
12-2003,I,Perth,Dubai,Emirates,DXB-PER,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,9300
12-2003,I,Perth,Hong Kong,Cathay Pacific Airways,HKG-PER,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,13,4043
12-2003,I,Perth,Jakarta,Qantas Airways,JKT-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,13,2693
12-2003,I,Perth,Johannesburg,Qantas Airways,JNB-PER-SYD,South Africa,Africa,South Africa,Africa,0,1,432
12-2003,I,Perth,Johannesburg,South African Airways,JNB-PER,South Africa,Africa,South Africa,Africa,0,25,5955
12-2003,I,Perth,Kuala Lumpur,Malaysia Airlines,KUL-KCH-PER,Malaysia,SE Asia,Malaysia,SE Asia,1,8,2336
12-2003,I,Perth,Kuala Lumpur,Malaysia Airlines,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,40,11184
12-2003,I,Perth,Kuching,Malaysia Airlines,KUL-KCH-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,8,2336
12-2003,I,Perth,Mauritius,Air Mauritius,MRU-PER,Mauritius,Africa,Mauritius,Africa,0,4,819
12-2003,I,Perth,Mauritius,Air Mauritius,MRU-PER-MEL,Mauritius,Africa,Mauritius,Africa,0,1,294
12-2003,I,Perth,Paris,Qantas Airways,PAR-SIN-PER,France,Europe,France,Europe,1,13,5616
12-2003,I,Perth,Singapore,Qantas Airways,PAR-SIN-PER,Singapore,SE Asia,France,Europe,0,13,5616
12-2003,I,Perth,Singapore,Qantas Airways,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,49,12236
12-2003,I,Perth,Singapore,Singapore Airlines,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,80,25840
12-2003,I,Perth,Tokyo,Qantas Airways,TYO-PER,Japan,NE Asia,Japan,NE Asia,0,14,3182
12-2003,I,Sydney,Apia,Polynesian Airlines,APW-AKL-SYD,Western Samoa,Islands,Western Samoa,Islands,1,1,154
12-2003,I,Sydney,Apia,Polynesian Airlines,APW-SYD,Western Samoa,Islands,Western Samoa,Islands,0,5,770
12-2003,I,Sydney,Apia,Polynesian Airlines,APW-TBU-AKL-SYD,Western Samoa,Islands,Western Samoa,Islands,2,5,770
12-2003,I,Sydney,Auckland,Aerolineas Argentinas,BUE-AKL-SYD,New Zealand,New Zealand,Argentina,S America,0,13,3211
12-2003,I,Sydney,Auckland,Air New Zealand,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,150,25786
12-2003,I,Sydney,Auckland,Emirates,AKL-SYD-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,30,7740
12-2003,I,Sydney,Auckland,Emirates,AKL-SYD-SIN-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,1,380
12-2003,I,Sydney,Auckland,LAN Airlines,SCL-AKL-SYD,New Zealand,New Zealand,Chile,S America,0,14,3626
12-2003,I,Sydney,Auckland,Polynesian Airlines,APW-AKL-SYD,New Zealand,New Zealand,Western Samoa,Islands,0,1,154
12-2003,I,Sydney,Auckland,Polynesian Airlines,APW-TBU-AKL-SYD,New Zealand,New Zealand,Western Samoa,Islands,0,5,770
12-2003,I,Sydney,Auckland,Qantas Airways,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,147,37051
12-2003,I,Sydney,Auckland,Qantas Airways,LAX-AKL-BNE-SYD,New Zealand,New Zealand,USA,N America,1,13,5568
12-2003,I,Sydney,Auckland,Qantas Airways,LAX-AKL-SYD,New Zealand,New Zealand,USA,N America,0,14,3910
12-2003,I,Sydney,Auckland,Royal Tongan Airlines,TBU-AKL-SYD,New Zealand,New Zealand,Tonga,Islands,0,4,740
12-2003,I,Sydney,Auckland,Thai Airways International,AKL-SYD-BKK,New Zealand,New Zealand,New Zealand,New Zealand,0,31,12555
12-2003,I,Sydney,Bahrain,Gulf Air,BAH-SIN-SYD,Bahrain,Middle East,Bahrain,Middle East,1,31,8215
12-2003,I,Sydney,Bangkok,British Airways,LON-BKK-SYD,Thailand,SE Asia,UK,Europe,0,31,12131
12-2003,I,Sydney,Bangkok,Qantas Airways,LON-BKK-SYD,Thailand,SE Asia,UK,Europe,0,24,9187
12-2003,I,Sydney,Bangkok,Qantas Airways,LON-BKK-SYD-MEL,Thailand,SE Asia,UK,Europe,0,7,2707
12-2003,I,Sydney,Bangkok,Thai Airways International,BKK-SYD-AKL,Thailand,SE Asia,Thailand,SE Asia,0,31,12555
12-2003,I,Sydney,Bangkok,Thai Airways International,BKK-SYD-MEL,Thailand,SE Asia,Thailand,SE Asia,0,31,12555
12-2003,I,Sydney,Beijing,Air China,BJS-CAN-MEL-SYD,China,NE Asia,China,NE Asia,2,9,3285
12-2003,I,Sydney,Beijing,Air China,BJS-SHA-MEL-SYD,China,NE Asia,China,NE Asia,2,10,3394
12-2003,I,Sydney,Beijing,Air China,BJS-SHA-SYD,China,NE Asia,China,NE Asia,1,12,4476
12-2003,I,Sydney,Buenos Aires,Aerolineas Argentinas,BUE-AKL-SYD,Argentina,S America,Argentina,S America,1,13,3211
12-2003,I,Sydney,Chicago,United Airlines,CHI-SFO-SYD,USA,N America,USA,N America,1,31,10757
12-2003,I,Sydney,Christchurch,Air New Zealand,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,74,10717
12-2003,I,Sydney,Christchurch,Qantas Airways,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,79,19479
12-2003,I,Sydney,Denpasar,Air Paradise International,DPS-MEL-SYD,Indonesia,SE Asia,Indonesia,SE Asia,1,9,2493
12-2003,I,Sydney,Denpasar,Air Paradise International,DPS-SYD-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,9,2493
12-2003,I,Sydney,Denpasar,Australian Airlines,DPS-MEL-SYD,Indonesia,SE Asia,Indonesia,SE Asia,1,8,2105
12-2003,I,Sydney,Denpasar,Australian Airlines,SIN-DPS-SYD,Indonesia,SE Asia,Singapore,SE Asia,0,13,3455
12-2003,I,Sydney,Denpasar,Garuda Indonesia,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,17,4981
12-2003,I,Sydney,Dubai,Emirates,DXB-SIN-SYD-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,1,380
12-2003,I,Sydney,Dubai,Emirates,DXB-SYD-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,7740
12-2003,I,Sydney,Dunedin,Freedom Air International,DUD-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,12,1638
12-2003,I,Sydney,Frankfurt,Qantas Airways,FRA-SIN-SYD,Germany,Europe,Germany,Europe,1,31,13312
12-2003,I,Sydney,Guangzhou,Air China,BJS-CAN-MEL-SYD,China,NE Asia,China,NE Asia,1,9,3285
12-2003,I,Sydney,Guangzhou,China Southern Airlines,CAN-MEL-SYD,China,NE Asia,China,NE Asia,1,9,2583
12-2003,I,Sydney,Guangzhou,China Southern Airlines,CAN-SYD,China,NE Asia,China,NE Asia,0,7,2009
12-2003,I,Sydney,Hamilton,Freedom Air International,HLZ-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,13,1764
12-2003,I,Sydney,Hanoi,Vietnam Airlines,HAN-SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,1,18,6084
12-2003,I,Sydney,Ho Chi Minh City,Vietnam Airlines,HAN-SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,18,6084
12-2003,I,Sydney,Hong Kong,Cathay Pacific Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,62,16617
12-2003,I,Sydney,Hong Kong,Qantas Airways,HKG-BNE-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,1,394
12-2003,I,Sydney,Hong Kong,Qantas Airways,HKG-MEL-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,5,1137
12-2003,I,Sydney,Hong Kong,Qantas Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,30,11658
12-2003,I,Sydney,Hong Kong,Qantas Airways,HKG-SYD-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,6915
12-2003,I,Sydney,Honolulu,Air Canada,YVR-HNL-SYD,USA,N America,Canada,N America,0,40,10385
12-2003,I,Sydney,Honolulu,Qantas Airways,HNL-SYD,USA,N America,USA,N America,0,13,5626
12-2003,I,Sydney,Jakarta,Qantas Airways,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,26,5952
12-2003,I,Sydney,Johannesburg,Qantas Airways,JNB-PER-SYD,South Africa,Africa,South Africa,Africa,1,1,432
12-2003,I,Sydney,Johannesburg,Qantas Airways,JNB-SYD,South Africa,Africa,South Africa,Africa,0,21,8960
12-2003,I,Sydney,Kota Kinabalu,Australian Airlines,BKI-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,9,2436
12-2003,I,Sydney,Kuala Lumpur,Lauda Air,VIE-KUL-SYD,Malaysia,SE Asia,Austria,Europe,0,23,7912
12-2003,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,48,16558
12-2003,I,Sydney,London,British Airways,LON-BKK-SYD,UK,Europe,UK,Europe,1,31,12131
12-2003,I,Sydney,London,British Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,31,10881
12-2003,I,Sydney,London,Qantas Airways,LON-BKK-SYD,UK,Europe,UK,Europe,1,24,9187
12-2003,I,Sydney,London,Qantas Airways,LON-BKK-SYD-MEL,UK,Europe,UK,Europe,1,7,2707
12-2003,I,Sydney,London,Qantas Airways,LON-SIN-MEL-SYD,UK,Europe,UK,Europe,2,17,6673
12-2003,I,Sydney,London,Qantas Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,31,12165
12-2003,I,Sydney,Los Angeles,Qantas Airways,LAX-AKL-BNE-SYD,USA,N America,USA,N America,2,13,5568
12-2003,I,Sydney,Los Angeles,Qantas Airways,LAX-AKL-SYD,USA,N America,USA,N America,1,14,3910
12-2003,I,Sydney,Los Angeles,Qantas Airways,LAX-BNE-SYD,USA,N America,USA,N America,1,1,358
12-2003,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD,USA,N America,USA,N America,0,61,21862
12-2003,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-BNE-SYD,USA,N America,USA,N America,1,1,358
12-2003,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,0,12,4296
12-2003,I,Sydney,Los Angeles,United Airlines,LAX-SYD,USA,N America,USA,N America,0,1,347
12-2003,I,Sydney,Los Angeles,United Airlines,NYC-LAX-SYD-MEL,USA,N America,USA,N America,0,30,10410
12-2003,I,Sydney,Manila,Philippine Airlines,MNL-MEL-SYD,Philippines,SE Asia,Philippines,SE Asia,1,13,3926
12-2003,I,Sydney,Manila,Philippine Airlines,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,2,604
12-2003,I,Sydney,Manila,Qantas Airways,MNL-BNE-SYD,Philippines,SE Asia,Philippines,SE Asia,1,5,2194
12-2003,I,Sydney,Manila,Qantas Airways,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,8,3454
12-2003,I,Sydney,Nadi,Fiji Airways,NAN-SYD,Fiji,Islands,Fiji,Islands,0,31,14198
12-2003,I,Sydney,Nagoya,Australian Airlines,NGO-CNS-SYD,Japan,NE Asia,Japan,NE Asia,1,24,6413
12-2003,I,Sydney,New York,Qantas Airways,NYC-LAX-BNE-SYD,USA,N America,USA,N America,2,1,358
12-2003,I,Sydney,New York,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,1,12,4296
12-2003,I,Sydney,New York,United Airlines,NYC-LAX-SYD-MEL,USA,N America,USA,N America,1,30,10410
12-2003,I,Sydney,Noumea,Air Caledonie,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,18,3718
12-2003,I,Sydney,Noumea,Qantas Airways,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,14,2683
12-2003,I,Sydney,Osaka,Japan Airlines,OSA-BNE-SYD,Japan,NE Asia,Japan,NE Asia,1,31,14739
12-2003,I,Sydney,Palmerston,Freedom Air International,PMR-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,8,1072
12-2003,I,Sydney,Port Moresby,Air Niugini,POM-BNE-SYD,Papua New Guinea,Islands,Papua New Guinea,Islands,1,7,1610
12-2003,I,Sydney,Port Vila,Air Vanuatu,VLI-SYD,Vanuatu,Islands,Vanuatu,Islands,0,23,2937
12-2003,I,Sydney,Queenstown,Air New Zealand,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,4,456
12-2003,I,Sydney,San Francisco,United Airlines,CHI-SFO-SYD,USA,N America,USA,N America,0,31,10757
12-2003,I,Sydney,Santiago,LAN Airlines,SCL-AKL-SYD,Chile,S America,Chile,S America,1,14,3626
12-2003,I,Sydney,Seoul,Asiana Airlines,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,31,9610
12-2003,I,Sydney,Seoul,Korean Air,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,31,11873
12-2003,I,Sydney,Shanghai,Air China,BJS-SHA-MEL-SYD,China,NE Asia,China,NE Asia,1,10,3394
12-2003,I,Sydney,Shanghai,Air China,BJS-SHA-SYD,China,NE Asia,China,NE Asia,0,12,4476
12-2003,I,Sydney,Shanghai,China Eastern Airlines,SHA-MEL-SYD,China,NE Asia,China,NE Asia,1,5,1470
12-2003,I,Sydney,Shanghai,China Eastern Airlines,SHA-SYD,China,NE Asia,China,NE Asia,0,22,6314
12-2003,I,Sydney,Singapore,Australian Airlines,SIN-DPS-SYD,Singapore,SE Asia,Singapore,SE Asia,1,13,3455
12-2003,I,Sydney,Singapore,British Airways,LON-SIN-SYD,Singapore,SE Asia,UK,Europe,0,31,10881
12-2003,I,Sydney,Singapore,Emirates,DXB-SIN-SYD-AKL,Singapore,SE Asia,United Arab Emirates,Middle East,0,1,380
12-2003,I,Sydney,Singapore,Gulf Air,BAH-SIN-SYD,Singapore,SE Asia,Bahrain,Middle East,0,31,8215
12-2003,I,Sydney,Singapore,Qantas Airways,FRA-SIN-SYD,Singapore,SE Asia,Germany,Europe,0,31,13313
12-2003,I,Sydney,Singapore,Qantas Airways,LON-SIN-MEL-SYD,Singapore,SE Asia,UK,Europe,1,17,6675
12-2003,I,Sydney,Singapore,Qantas Airways,LON-SIN-SYD,Singapore,SE Asia,UK,Europe,0,31,12166
12-2003,I,Sydney,Singapore,Qantas Airways,SIN-BNE-SYD,Singapore,SE Asia,Singapore,SE Asia,1,9,3700
